#MJD,index_current,index_lag_1,index_change_lag_1,index_momentum,index_ma_3,index_dist_from_ma,flux_current,flux_lag_1,flux_change_lag_1,flux_momentum
55631.49998842592,4.36,3.26,-1.46,2.5600000000000005,4.113333333333333,0.24666666666666703,1.58e-07,1.24e-07,-0.23456790123456783,0.5087614496216648
55673.49998842592,2.38,4.36,1.1000000000000005,-3.080000000000001,3.3333333333333335,-0.9533333333333336,7.8e-08,1.58e-07,0.274193548387097,-0.7805226623111476
55687.49998842592,4.92,2.38,-1.9800000000000004,4.5200000000000005,3.8866666666666667,1.0333333333333332,1.51e-07,7.8e-08,-0.5063291139240507,1.4422265498214866
55736.49998842592,2.35,4.92,2.54,-5.109999999999999,3.216666666666667,-0.8666666666666667,5.45e-08,1.51e-07,0.9358974358974359,-1.5749702835795552
55743.49998842592,2.46,2.35,-2.57,2.6799999999999997,3.2433333333333336,-0.7833333333333337,9.11e-08,5.45e-08,-0.6390728476821192,1.3106324807096423
55757.49998842592,4.01,2.46,0.10999999999999988,1.44,2.94,1.0699999999999998,1.7e-07,9.11e-08,0.6715596330275231,0.19452159639069855
55792.49998842592,4.47,4.01,1.5499999999999998,-1.0899999999999999,3.646666666666667,0.8233333333333328,1.28e-07,1.7e-07,0.8660812294182216,-1.1131400529476334
55799.49998842592,3.94,4.47,0.45999999999999996,-0.9899999999999998,4.14,-0.19999999999999973,1.49e-07,1.28e-07,-0.24705882352941166,0.41112132352941166
55806.49998842592,1.72,3.94,-0.5299999999999998,-1.69,3.3766666666666665,-1.6566666666666665,2.04e-08,1.49e-07,0.1640625,-1.0271497483221477
55841.49998842592,2.34,1.72,-2.2199999999999998,2.84,2.6666666666666665,-0.32666666666666666,5.99e-08,2.04e-08,-0.8630872483221477,2.799361758126069
55855.49998842592,2.24,2.34,0.6199999999999999,-0.7199999999999995,2.1,0.14000000000000012,4.55e-08,5.99e-08,1.9362745098039214,-2.176675177583554
55869.49998842592,4.27,2.24,-0.09999999999999964,2.129999999999999,2.9499999999999997,1.3199999999999998,1.89e-07,4.55e-08,-0.24040066777963276,3.394246821625787
55876.49998842592,3.13,4.27,2.0299999999999994,-3.169999999999999,3.2133333333333334,-0.08333333333333348,9.55e-08,1.89e-07,3.153846153846154,-3.648555148555149
55883.49998842592,2.31,3.13,-1.1399999999999997,0.31999999999999984,3.2366666666666664,-0.9266666666666663,4.14e-08,9.55e-08,-0.49470899470899476,-0.07178315188786388
55890.49998842592,2.12,2.31,-0.8199999999999998,0.6299999999999999,2.52,-0.3999999999999999,4.07e-08,4.14e-08,-0.5664921465968586,0.5495839340364722
55897.49998842592,2.85,2.12,-0.18999999999999995,0.9199999999999999,2.4266666666666667,0.42333333333333334,2.99e-07,4.07e-08,-0.016908212560386437,6.363345558997733
55904.49998842592,2.41,2.85,0.73,-1.17,2.4600000000000004,-0.050000000000000266,4.62e-08,2.99e-07,6.346437346437347,-7.191922296270123
55911.49998842592,3.44,2.41,-0.43999999999999995,1.4699999999999998,2.9,0.54,2.17e-07,4.62e-08,-0.8454849498327759,4.542454646802473
55918.49998842592,5.0,3.44,1.0299999999999998,0.5300000000000002,3.6166666666666667,1.3833333333333333,1.37e-07,2.17e-07,3.6969696969696972,-4.0656332914397435
55925.49998842592,3.0,5.0,1.56,-3.56,3.813333333333333,-0.813333333333333,1.59e-07,1.37e-07,-0.36866359447004604,0.5292475360758855
55932.49998842592,3.58,3.0,-2.0,2.58,3.86,-0.2799999999999998,2.03e-07,1.59e-07,0.16058394160583944,0.11614561814258817
55939.49998842592,3.38,3.58,0.5800000000000001,-0.7800000000000002,3.3200000000000003,0.05999999999999961,2.08e-07,2.03e-07,0.2767295597484276,-0.25209901787650635
55946.49998842592,1.99,3.38,-0.20000000000000018,-1.1899999999999997,2.983333333333333,-0.993333333333333,2.61e-08,2.08e-07,0.024630541871921263,-0.899149772641152
55974.49998842592,2.14,1.99,-1.39,1.54,2.5033333333333334,-0.3633333333333333,1.01e-07,2.61e-08,-0.8745192307692308,3.7442510315355144
55981.49998842592,3.13,2.14,0.15000000000000013,0.8399999999999996,2.42,0.71,1.95e-07,1.01e-07,2.8697318007662838,-1.9390387314593531
55995.49998842592,1.96,3.13,0.9899999999999998,-2.1599999999999997,2.4099999999999997,-0.44999999999999973,3.8e-08,1.95e-07,0.9306930693069306,-1.7358212744351358
56002.49998842592,3.21,1.96,-1.17,2.42,2.766666666666667,0.4433333333333329,1.76e-07,3.8e-08,-0.8051282051282052,4.436707152496625
56009.49998842592,2.88,3.21,1.25,-1.58,2.6833333333333336,0.19666666666666632,2.78e-07,1.76e-07,3.6315789473684204,-3.0520334928229658
56016.49998842592,3.14,2.88,-0.33000000000000007,0.5900000000000003,3.0766666666666667,0.06333333333333346,2.35e-07,2.78e-07,0.5795454545454546,-0.7342217135382603
56023.49998842592,3.38,3.14,0.26000000000000023,-0.020000000000000462,3.1333333333333333,0.2466666666666666,1.6e-07,2.35e-07,-0.15467625899280568,-0.1644726771774071
56030.49998842592,3.68,3.38,0.23999999999999977,0.0600000000000005,3.4,0.28000000000000025,1.87e-07,1.6e-07,-0.3191489361702128,0.48789893617021274
56044.49998842592,3.02,3.68,0.30000000000000027,-0.9600000000000004,3.36,-0.33999999999999986,7.43e-08,1.87e-07,0.16874999999999996,-0.7714237967914438
56051.49998842592,3.12,3.02,-0.6600000000000001,0.7600000000000002,3.2733333333333334,-0.15333333333333332,1.48e-07,7.43e-08,-0.6026737967914438,1.5945984266703133
56058.49998842592,2.73,3.12,0.10000000000000009,-0.4900000000000002,2.956666666666667,-0.22666666666666702,8.57e-08,1.48e-07,0.9919246298788695,-1.4128705758248155
56065.49998842592,5.0,2.73,-0.3900000000000001,2.66,3.616666666666667,1.3833333333333329,1.5e-07,8.57e-08,-0.4209459459459459,1.1712376612318267
56072.49998842592,3.2,5.0,2.27,-4.07,3.643333333333333,-0.4433333333333329,1.39e-07,1.5e-07,0.7502917152858808,-0.8236250486192142
56079.49998842592,3.3,3.2,-1.7999999999999998,1.8999999999999995,3.8333333333333335,-0.5333333333333337,1.06e-07,1.39e-07,-0.07333333333333336,-0.16407673860911265
56086.49998842592,5.0,3.3,0.09999999999999964,1.6000000000000005,3.8333333333333335,1.1666666666666665,1.86e-07,1.06e-07,-0.237410071942446,0.9921270530745215
56100.49998842592,2.69,5.0,1.7000000000000002,-4.01,3.6633333333333336,-0.9733333333333336,6.42e-08,1.86e-07,0.7547169811320755,-1.4095556908094948
56107.49998842592,5.0,2.69,-2.31,4.62,4.2299999999999995,0.7700000000000005,1.52e-07,6.42e-08,-0.6548387096774193,2.022439955783338
56114.499976851854,5.0,5.0,2.31,-2.31,4.2299999999999995,0.7700000000000005,1.7e-07,1.52e-07,1.3676012461059188,-1.24918019347434
56135.499976851854,4.04,5.0,0.0,-0.96,4.68,-0.6399999999999997,1.18e-07,1.7e-07,0.11842105263157876,-0.42430340557275514
56142.499976851854,2.53,4.04,-0.96,-0.5500000000000003,3.856666666666667,-1.326666666666667,8.89e-08,1.18e-07,-0.3058823529411764,0.059272183449650906
56156.499976851854,0.82,2.53,-1.5100000000000002,-0.19999999999999973,2.4633333333333334,-1.6433333333333335,5.17e-09,8.89e-08,-0.24661016949152548,-0.6952345999122991
56205.499976851854,1.22,0.82,-1.71,2.11,1.5233333333333334,-0.30333333333333345,1.34e-08,5.17e-09,-0.9418447694038246,2.53372097830131
56240.499976851854,4.55,1.22,0.4,2.93,2.1966666666666668,2.353333333333333,1.87e-07,1.34e-08,1.5918762088974852,11.36334767169953
56275.499976851854,2.79,4.55,3.33,-5.09,2.853333333333333,-0.06333333333333302,9.13e-08,1.87e-07,12.955223880597016,-13.466988586479369
56282.499976851854,1.34,2.79,-1.7599999999999998,0.30999999999999983,2.893333333333333,-1.553333333333333,1.48e-08,9.13e-08,-0.5117647058823529,-0.3261323368339669
56331.499976851854,4.09,1.34,-1.45,4.2,2.7399999999999998,1.35,1.55e-07,1.48e-08,-0.8378970427163198,10.310870015689291
56338.499976851854,4.94,4.09,2.75,-1.8999999999999995,3.456666666666667,1.4833333333333334,1.71e-07,1.55e-07,9.472972972972972,-9.369747166521359
56401.499976851854,5.0,4.94,0.8500000000000005,-0.7900000000000009,4.676666666666667,0.32333333333333325,1.89e-07,1.71e-07,0.10322580645161294,0.0020373514431240025
56436.499976851854,2.78,5.0,0.05999999999999961,-2.28,4.24,-1.4600000000000004,9.56e-08,1.89e-07,0.10526315789473695,-0.5994430520746312
56450.499976851854,5.0,2.78,-2.22,4.44,4.260000000000001,0.7399999999999993,2.05e-07,9.56e-08,-0.4941798941798943,1.638531358615041
56471.499976851854,5.0,5.0,2.22,-2.22,4.260000000000001,0.7399999999999993,1.13e-07,2.05e-07,1.1443514644351467,-1.5931319522400247
56527.499976851854,2.63,5.0,0.0,-2.37,4.21,-1.58,1.85e-07,1.13e-07,-0.448780487804878,1.0859486293977982
56548.499976851854,3.09,2.63,-2.37,2.83,3.5733333333333337,-0.48333333333333384,1.11e-07,1.85e-07,0.6371681415929202,-1.0371681415929204
56716.499976851854,3.85,3.09,0.45999999999999996,0.30000000000000027,3.19,0.6600000000000001,1.54e-07,1.11e-07,-0.4,0.7873873873873874
56737.499976851854,3.25,3.85,0.7600000000000002,-1.3600000000000003,3.396666666666667,-0.14666666666666694,3.2e-07,1.54e-07,0.3873873873873874,0.6905346905346903
56751.499976851854,5.0,3.25,-0.6000000000000001,2.35,4.033333333333334,0.9666666666666659,1.39e-07,3.2e-07,1.0779220779220777,-1.6435470779220778
56793.499976851854,5.0,5.0,1.75,-1.75,4.416666666666667,0.583333333333333,1.55e-07,1.39e-07,-0.565625,0.680732913669065
56863.499976851854,3.07,5.0,0.0,-1.9300000000000002,4.356666666666667,-1.2866666666666675,1.22e-07,1.55e-07,0.11510791366906492,-0.3280111394755165
56919.499976851854,1.87,3.07,-1.9300000000000002,0.7300000000000004,3.313333333333334,-1.4433333333333338,2.18e-08,1.22e-07,-0.2129032258064516,-0.6084082496033845
56926.499976851854,5.0,1.87,-1.1999999999999997,4.33,3.313333333333334,1.686666666666666,1.67e-07,2.18e-08,-0.8213114754098361,7.4818619341254315
56982.499976851854,1.89,5.0,3.13,-6.24,2.9200000000000004,-1.0300000000000005,2.41e-08,1.67e-07,6.660550458715596,-7.516239081470087
57087.499976851854,4.79,1.89,-3.1100000000000003,6.010000000000001,3.893333333333334,0.8966666666666661,1.47e-07,2.41e-08,-0.855688622754491,5.955273684995155
57136.499976851854,4.59,4.79,2.9000000000000004,-3.1000000000000005,3.7566666666666673,0.8333333333333326,1.72e-07,1.47e-07,5.0995850622406635,-4.929517035029779
57164.499976851854,1.89,4.59,-0.20000000000000018,-2.5,3.7566666666666673,-1.8666666666666674,1.61e-08,1.72e-07,0.17006802721088432,-1.0764633760480935
57185.499976851854,3.04,1.89,-2.7,3.8500000000000005,3.173333333333334,-0.13333333333333375,1.09e-07,1.61e-08,-0.9063953488372093,6.6765816842409365
57241.49996527778,4.99,3.04,1.1500000000000001,0.8,3.306666666666667,1.6833333333333331,1.69e-07,1.09e-07,5.770186335403727,-5.219727619807396
57297.49996527778,5.0,4.99,1.9500000000000002,-1.9400000000000004,4.343333333333334,0.6566666666666663,1.88e-07,1.69e-07,0.5504587155963303,-0.4380326800933718
57353.49996527778,2.57,5.0,0.009999999999999787,-2.44,4.186666666666667,-1.6166666666666676,5.61e-08,1.88e-07,0.11242603550295849,-0.8140217801838096
57381.49996527778,4.66,2.57,-2.43,4.5200000000000005,4.076666666666667,0.583333333333333,1.24e-07,5.61e-08,-0.7015957446808511,1.9119344256077673
57388.49996527778,0.0,4.66,2.0900000000000003,-6.75,2.4100000000000006,-2.4100000000000006,1.81e-09,1.24e-07,1.2103386809269163,-2.195741906733368
57402.49996527778,1.0,0.0,-4.66,5.66,1.8866666666666674,-0.8866666666666674,4.85e-09,1.81e-09,-0.9854032258064516,2.664961236856175
57444.49996527778,4.79,1.0,1.0,2.79,1.9300000000000006,2.8599999999999994,1.88e-07,4.85e-09,1.6795580110497235,36.08332858688843
57542.49996527778,2.7,4.79,3.79,-5.88,2.8300000000000005,-0.13000000000000034,1e-07,1.88e-07,37.76288659793815,-38.23097170432113
57626.49996527778,2.79,2.7,-2.09,2.1799999999999997,3.426666666666667,-0.6366666666666672,8.83e-08,1e-07,-0.46808510638297873,0.35108510638297885
57710.49996527778,5.0,2.79,0.08999999999999986,2.12,3.4966666666666675,1.5033333333333325,1.28e-07,8.83e-08,-0.11699999999999988,0.5666036240090598
57850.4999537037,3.87,5.0,2.21,-3.34,3.886666666666667,-0.01666666666666705,1.85e-07,1.28e-07,0.44960362400905995,-0.0042911240090599545
57899.4999537037,2.15,3.87,-1.13,-0.5900000000000003,3.673333333333334,-1.5233333333333339,2.23e-08,1.85e-07,0.4453125,-1.3247719594594596
57913.4999537037,1.18,2.15,-1.7200000000000002,0.7500000000000002,2.400000000000001,-1.2200000000000009,6.86e-09,2.23e-08,-0.8794594594594595,0.18708277784510974
57934.4999537037,2.7,1.18,-0.97,2.49,2.0100000000000007,0.6899999999999995,6.38e-08,6.86e-09,-0.6923766816143497,8.992668226803856
57941.4999537037,3.1,2.7,1.5200000000000002,-1.1200000000000003,2.3266666666666675,0.7733333333333325,9.2e-08,6.38e-08,8.300291545189506,-7.858285275597029
57976.4999537037,1.23,3.1,0.3999999999999999,-2.27,2.343333333333334,-1.1133333333333342,1.56e-08,9.2e-08,0.44200626959247646,-1.272441052201172
57997.4999537037,1.12,1.23,-1.87,1.7600000000000002,1.8166666666666675,-0.6966666666666674,5.3e-09,1.56e-08,-0.8304347826086956,0.1701783723522854
58018.4999537037,4.17,1.12,-0.10999999999999988,3.1599999999999997,2.1733333333333342,1.9966666666666657,1.24e-07,5.3e-09,-0.6602564102564102,23.05648282535075
58123.4999537037,0.53,4.17,3.05,-6.6899999999999995,1.940000000000001,-1.410000000000001,2.51e-09,1.24e-07,22.39622641509434,-23.37598447961047
58151.4999537037,5.0,0.53,-3.6399999999999997,8.11,3.2333333333333343,1.7666666666666657,8.66e-08,2.51e-09,-0.979758064516129,34.48175009638864
58158.4999537037,2.24,5.0,4.47,-7.2299999999999995,2.590000000000001,-0.350000000000001,4.06e-08,8.66e-08,33.50199203187251,-34.03316986097182
58165.4999537037,1.94,2.24,-2.76,2.4599999999999995,3.060000000000001,-1.120000000000001,3.78e-08,4.06e-08,-0.5311778290993071,0.4622123118579279
58172.4999537037,5.0,1.94,-0.30000000000000027,3.3600000000000003,3.060000000000001,1.939999999999999,1.26e-07,3.78e-08,-0.06896551724137923,2.402298850574712
58256.4999537037,0.26,5.0,3.06,-7.800000000000001,2.400000000000001,-2.1400000000000006,1.79e-09,1.26e-07,2.333333333333333,-3.3191269841269837
58270.4999537037,5.0,0.26,-4.74,9.48,3.4200000000000013,1.5799999999999987,2.16e-05,1.79e-09,-0.9857936507936508,12067.024899796046
58298.4999537037,5.0,5.0,4.74,-4.74,3.4200000000000013,1.5799999999999987,2.39e-07,2.16e-05,12066.039106145252,-12067.028041330437
58333.4999537037,0.39,5.0,0.0,-4.61,3.4633333333333347,-3.0733333333333346,3.4e-09,2.39e-07,-0.9889351851851852,0.003161126607779341
58396.4999537037,5.0,0.39,-4.61,9.22,3.4633333333333347,1.5366666666666653,2.18e-07,3.4e-09,-0.9857740585774059,64.10342111740094
58403.4999537037,3.76,5.0,4.61,-5.8500000000000005,3.0500000000000007,0.7099999999999991,1.01e-07,2.18e-07,63.117647058823536,-63.65434430652996
58424.4999537037,5.0,3.76,-1.2400000000000002,2.4800000000000004,4.586666666666667,0.4133333333333331,3.85e-05,1.01e-07,-0.536697247706422,380.72481605958757
58438.4999537037,4.22,5.0,1.2400000000000002,-2.0200000000000005,4.326666666666667,-0.10666666666666735,3.59e-07,3.85e-05,380.18811881188117,-381.1787941365565
58550.4999537037,0.0,4.22,-0.7800000000000002,-3.4399999999999995,3.073333333333334,-3.073333333333334,2.29e-09,3.59e-07,-0.9906753246753247,-0.002945845241109857
58641.4999537037,5.0,0.0,-4.22,9.219999999999999,3.073333333333334,1.9266666666666659,5.91e-05,2.29e-09,-0.9936211699164346,25807.85388317865
58655.4999537037,1.59,5.0,5.0,-8.41,2.1966666666666677,-0.6066666666666676,2.04e-08,5.91e-05,25806.860262008733,-25807.85991683107
58683.4999537037,4.08,1.59,-3.41,5.9,3.556666666666668,0.5233333333333321,1.66e-07,2.04e-08,-0.9996548223350253,8.136909724295808
58760.4999537037,5.0,4.08,2.49,-1.5700000000000003,3.556666666666668,1.443333333333332,1.32e-07,1.66e-07,7.137254901960784,-7.342074179069217
58781.4999537037,5.0,5.0,0.9199999999999999,-0.9199999999999999,4.693333333333334,0.30666666666666575,1.39e-07,1.32e-07,-0.20481927710843384,0.2578495801387368
58795.4999537037,5.0,5.0,0.0,0.0,5.0,0.0,3.48e-06,1.39e-07,0.05303030303030298,23.982940919991282
58823.4999537037,3.77,5.0,0.0,-1.23,4.590000000000001,-0.8200000000000007,2.02e-07,3.48e-06,24.035971223021587,-24.97792524601009
58830.4999537037,5.0,3.77,-1.23,2.46,4.590000000000001,0.40999999999999925,1.65e-07,2.02e-07,-0.9419540229885057,0.7587857061568226
58851.4999537037,5.0,5.0,1.23,-1.23,4.590000000000001,0.40999999999999925,3.15e-07,1.65e-07,-0.1831683168316831,1.092259225922592
58914.4999537037,2.19,5.0,0.0,-2.81,4.063333333333334,-1.8733333333333344,5.84e-08,3.15e-07,0.909090909090909,-1.7236940836940835
58921.4999537037,1.69,2.19,-2.81,2.31,2.960000000000001,-1.270000000000001,2.54e-08,5.84e-08,-0.8146031746031746,0.24953468145248958
58928.4999537037,5.0,1.69,-0.5,3.81,2.960000000000001,2.039999999999999,2.33e-07,2.54e-08,-0.565068493150685,8.73829683960738
58949.4999537037,1.15,5.0,3.31,-7.16,2.6133333333333346,-1.4633333333333347,5.99e-09,2.33e-07,8.173228346456694,-9.147520191950257
58956.4999537037,4.02,1.15,-3.85,6.72,3.3900000000000006,0.629999999999999,2.43e-07,5.99e-09,-0.9742918454935622,40.54190453330658
58963.4999537037,4.18,4.02,2.8699999999999997,-2.7099999999999995,3.116666666666667,1.0633333333333326,5.05e-07,2.43e-07,39.56761268781302,-38.489423387401494
58970.4999537037,3.67,4.18,0.16000000000000014,-0.6699999999999999,3.956666666666667,-0.28666666666666707,1.66e-07,5.05e-07,1.0781893004115228,-1.7494764291243943
59005.4999537037,1.69,3.67,-0.5099999999999998,-1.4700000000000002,3.180000000000001,-1.490000000000001,4.01e-08,1.66e-07,-0.6712871287128713,-0.08714660622688764
59012.4999537037,4.96,1.69,-1.98,5.25,3.440000000000001,1.5199999999999991,0.000286,4.01e-08,-0.758433734939759,7131.92800979479
59026.4999537037,3.52,4.96,3.27,-4.71,3.3900000000000006,0.12999999999999945,1.29e-07,0.000286,7131.16957605985,-7132.1691250109
59082.4999537037,5.0,3.52,-1.44,2.92,4.493333333333334,0.5066666666666659,2.73e-07,1.29e-07,-0.999548951048951,2.115828020816393
59103.4999537037,3.09,5.0,1.48,-3.39,3.8700000000000006,-0.7800000000000007,7.7e-08,2.73e-07,1.116279069767442,-1.8342277877161601
59110.4999537037,0.5,3.09,-1.9100000000000001,-0.6799999999999997,2.8633333333333337,-2.3633333333333337,4.34e-09,7.7e-08,-0.717948717948718,-0.22568764568764565
59138.4999537037,5.0,0.5,-2.59,7.09,2.8633333333333337,2.1366666666666663,2.09e-07,4.34e-09,-0.9436363636363636,48.10031839128613
59166.4999537037,5.0,5.0,4.5,-4.5,3.5000000000000004,1.4999999999999996,1.71e-06,2.09e-07,47.156682027649765,-39.974863845831585
59173.4999537037,2.62,5.0,0.0,-2.38,4.206666666666667,-1.586666666666667,7.9e-08,1.71e-06,7.181818181818182,-8.135619351408826
59194.4999537037,3.8,2.62,-2.38,3.5599999999999996,3.806666666666667,-0.006666666666667265,1.49e-07,7.9e-08,-0.9538011695906433,1.8398771189577316
59271.4999537037,5.0,3.8,1.1799999999999997,0.020000000000000462,3.806666666666667,1.193333333333333,1.1e-07,1.49e-07,0.8860759493670884,-1.1478209158100414
59278.4999537037,4.35,5.0,1.2000000000000002,-1.8500000000000005,4.383333333333334,-0.0333333333333341,1.38e-07,1.1e-07,-0.261744966442953,0.5162904209884074
59292.4999537037,3.21,4.35,-0.6500000000000004,-0.4899999999999993,4.186666666666667,-0.9766666666666675,1.34e-07,1.38e-07,0.2545454545454544,-0.2835309617918311
59383.4999537037,5.0,3.21,-1.1399999999999997,2.9299999999999997,4.186666666666667,0.8133333333333326,0.00891,1.34e-07,-0.02898550724637672,66491.56629894007
59404.4999537037,5.0,5.0,1.79,-1.79,4.403333333333333,0.5966666666666667,1.75e-07,0.00891,66491.53731343283,-66492.53729379197
59411.4999537037,4.49,5.0,0.0,-0.5099999999999998,4.830000000000001,-0.34000000000000075,1.92e-07,1.75e-07,-0.9999803591470258,1.097123216289883
59418.4999537037,3.78,4.49,-0.5099999999999998,-0.20000000000000062,4.423333333333334,-0.643333333333334,1.68e-07,1.92e-07,0.0971428571428572,-0.2221428571428572
59453.4999537037,3.43,3.78,-0.7100000000000004,0.36000000000000076,3.900000000000001,-0.47000000000000064,1.38e-07,1.68e-07,-0.125,-0.0535714285714286
59467.4999537037,5.0,3.43,-0.34999999999999964,1.9199999999999995,4.07,0.9299999999999997,1.38e-07,1.38e-07,-0.1785714285714286,0.1785714285714286
59495.4999537037,5.0,5.0,1.5699999999999998,-1.5699999999999998,4.4766666666666675,0.5233333333333325,1.45e-07,1.38e-07,0.0,0.050724637681159424
59509.4999537037,5.0,5.0,0.0,0.0,5.0,0.0,1.56e-07,1.45e-07,0.050724637681159424,0.02513743128435797
59530.4999537037,5.0,5.0,0.0,0.0,5.0,0.0,2.14e-07,1.56e-07,0.07586206896551739,0.2959328028293544
59537.4999537037,4.4,5.0,0.0,-0.5999999999999996,4.800000000000001,-0.40000000000000036,8.77e-07,2.14e-07,0.3717948717948718,2.7263359693266236
59579.4999537037,4.02,4.4,-0.5999999999999996,0.21999999999999886,4.473333333333334,-0.45333333333333403,2.51e-07,8.77e-07,3.0981308411214954,-3.811927876469272
59586.4999537037,1.25,4.02,-0.3800000000000008,-2.389999999999999,3.223333333333334,-1.973333333333334,8.17e-09,2.51e-07,-0.7137970353477765,-0.2536531638554107
