#MJD,flux_current,flux_lag_1,flux_change_current,flux_change_lag_1,flux_momentum,flux_ma_3,flux_dist_from_ma,index_current,index_lag_1,index_change_lag_1,index_momentum
56982.499976851854,2.41e-08,1.67e-07,-0.855688622754491,6.660550458715596,-7.516239081470087,7.096666666666663e-08,-0.6594746716697936,1.89,5.0,3.13,-6.24
57087.499976851854,1.47e-07,2.41e-08,5.0995850622406635,-0.855688622754491,5.955273684995155,1.1269999999999996e-07,0.3040780141843977,4.79,1.89,-3.1100000000000003,6.010000000000001
57136.499976851854,1.72e-07,1.47e-07,0.17006802721088432,5.0995850622406635,-4.929517035029779,1.1436666666666665e-07,0.5034944670937684,4.59,4.79,2.9000000000000004,-3.1000000000000005
57164.499976851854,1.61e-08,1.72e-07,-0.9063953488372093,0.17006802721088432,-1.0764633760480935,1.1169999999999997e-07,-0.855098389982111,1.89,4.59,-0.20000000000000018,-2.5
57185.499976851854,1.09e-07,1.61e-08,5.770186335403727,-0.9063953488372093,6.6765816842409365,9.903333333333329e-08,0.10053799596503075,3.04,1.89,-2.7,3.8500000000000005
57241.49996527778,1.69e-07,1.09e-07,0.5504587155963303,5.770186335403727,-5.219727619807396,9.803333333333329e-08,0.7231657608695659,4.99,3.04,1.1500000000000001,0.8
57297.49996527778,1.88e-07,1.69e-07,0.11242603550295849,0.5504587155963303,-0.4380326800933718,1.553333333333333e-07,0.2101651297447997,5.0,4.99,1.9500000000000002,-1.9400000000000004
57353.49996527778,5.61e-08,1.88e-07,-0.7015957446808511,0.11242603550295849,-0.8140217801838096,1.3769999999999994e-07,-0.5921625544267052,2.57,5.0,0.009999999999999787,-2.44
57381.49996527778,1.24e-07,5.61e-08,1.2103386809269163,-0.7015957446808511,1.9119344256077673,1.2269999999999998e-07,0.010586319218241193,4.66,2.57,-2.43,4.5200000000000005
57388.49996527778,1.81e-09,1.24e-07,-0.9854032258064516,1.2103386809269163,-2.195741906733368,6.063666666666663e-08,-0.9685527687832721,0.0,4.66,2.0900000000000003,-6.75
57402.49996527778,4.85e-09,1.81e-09,1.6795580110497235,-0.9854032258064516,2.664961236856175,4.35533333333333e-08,-0.886606597434331,1.0,0.0,-4.66,5.66
57444.49996527778,1.88e-07,4.85e-09,37.76288659793815,1.6795580110497235,36.08332858688843,6.488666666666663e-08,1.8944398851046385,4.79,1.0,1.0,2.79
57542.49996527778,1e-07,1.88e-07,-0.46808510638297873,37.76288659793815,-38.23097170432113,9.761666666666662e-08,0.024390243902439424,2.7,4.79,3.79,-5.88
57626.49996527778,8.83e-08,1e-07,-0.11699999999999988,-0.46808510638297873,0.35108510638297885,1.254333333333333e-07,-0.2958045671800316,2.79,2.7,-2.09,2.1799999999999997
57710.49996527778,1.28e-07,8.83e-08,0.44960362400905995,-0.11699999999999988,0.5666036240090598,1.0543333333333332e-07,0.21383449147188907,5.0,2.79,0.08999999999999986,2.12
57850.4999537037,1.85e-07,1.28e-07,0.4453125,0.44960362400905995,-0.0042911240090599545,1.3376666666666664e-07,0.38271912350597637,3.87,5.0,2.21,-3.34
57899.4999537037,2.23e-08,1.85e-07,-0.8794594594594595,0.4453125,-1.3247719594594596,1.1176666666666663e-07,-0.7997616209773539,2.15,3.87,-1.13,-0.5900000000000003
57913.4999537037,6.86e-09,2.23e-08,-0.6923766816143497,-0.8794594594594595,0.18708277784510974,7.138666666666665e-08,-0.9026391867947404,1.18,2.15,-1.7200000000000002,0.7500000000000002
57934.4999537037,6.38e-08,6.86e-09,8.300291545189506,-0.6923766816143497,8.992668226803856,3.098666666666664e-08,1.0555436414325559,2.7,1.18,-0.97,2.49
57941.4999537037,9.2e-08,6.38e-08,0.44200626959247646,8.300291545189506,-7.858285275597029,5.421999999999997e-08,0.6955081001472764,3.1,2.7,1.5200000000000002,-1.1200000000000003
57976.4999537037,1.56e-08,9.2e-08,-0.8304347826086956,0.44200626959247646,-1.272441052201172,5.713333333333331e-08,-0.7256843331391961,1.23,3.1,0.3999999999999999,-2.27
57997.4999537037,5.3e-09,1.56e-08,-0.6602564102564102,-0.8304347826086956,0.1701783723522854,3.7633333333333306e-08,-0.8568904593639575,1.12,1.23,-1.87,1.7600000000000002
58018.4999537037,1.24e-07,5.3e-09,22.39622641509434,-0.6602564102564102,23.05648282535075,4.8299999999999976e-08,1.5640495867768607,4.17,1.12,-0.10999999999999988,3.1599999999999997
58123.4999537037,2.51e-09,1.24e-07,-0.979758064516129,22.39622641509434,-23.37598447961047,4.3936666666666636e-08,-0.9407312088411172,0.53,4.17,3.05,-6.6899999999999995
58151.4999537037,8.66e-08,2.51e-09,33.50199203187251,-0.979758064516129,34.48175009638864,7.103666666666665e-08,0.21878075066772906,5.0,0.53,-3.6399999999999997,8.11
58158.4999537037,4.06e-08,8.66e-08,-0.5311778290993071,33.50199203187251,-34.03316986097182,4.3236666666666636e-08,-0.060841473732789135,2.24,5.0,4.47,-7.2299999999999995
58165.4999537037,3.78e-08,4.06e-08,-0.06896551724137923,-0.5311778290993071,0.4622123118579279,5.4999999999999976e-08,-0.31215970961887446,1.94,2.24,-2.76,2.4599999999999995
58172.4999537037,1.26e-07,3.78e-08,2.333333333333333,-0.06896551724137923,2.402298850574712,6.81333333333333e-08,0.8480703468490484,5.0,1.94,-0.30000000000000027,3.3600000000000003
58256.4999537037,1.79e-09,1.26e-07,-0.9857936507936508,2.333333333333333,-3.3191269841269837,5.5196666666666626e-08,-0.9658207245765266,0.26,5.0,3.06,-7.800000000000001
58270.4999537037,2.16e-05,1.79e-09,12066.039106145252,-0.9857936507936508,12067.024899796046,7.242596666666666e-06,1.9823284053039179,5.0,0.26,-4.74,9.48
58298.4999537037,2.39e-07,2.16e-05,-0.9889351851851852,12066.039106145252,-12067.028041330437,7.280263333333333e-06,-0.9671582324874811,5.0,5.0,4.74,-4.74
58333.4999537037,3.4e-09,2.39e-07,-0.9857740585774059,-0.9889351851851852,0.003161126607779341,7.2808e-06,-0.9995192901976404,0.39,5.0,0.0,-4.61
58396.4999537037,2.18e-07,3.4e-09,63.117647058823536,-0.9857740585774059,64.10342111740094,1.5346666666666666e-07,0.4202300846537877,5.0,0.39,-4.61,9.22
58403.4999537037,1.01e-07,2.18e-07,-0.536697247706422,63.117647058823536,-63.65434430652996,1.0746666666666666e-07,-0.06011775643012078,3.76,5.0,4.61,-5.8500000000000005
58424.4999537037,3.85e-05,1.01e-07,380.18811881188117,-0.536697247706422,380.72481605958757,1.2939666666666667e-05,1.9753318581221195,5.0,3.76,-1.2400000000000002,2.4800000000000004
58438.4999537037,3.59e-07,3.85e-05,-0.9906753246753247,380.18811881188117,-381.1787941365565,1.2986666666666669e-05,-0.9723487755484429,4.22,5.0,1.2400000000000002,-2.0200000000000005
58550.4999537037,2.29e-09,3.59e-07,-0.9936211699164346,-0.9906753246753247,-0.002945845241109857,1.2953763333333333e-05,-0.9998154990570381,0.0,4.22,-0.7800000000000002,-3.4399999999999995
